comment_id,post_id,sentiment,sentiment_score
c_158774548138663712,aO7ovPE,positive,1
c_158774549829491981,awBNxO1,positive,1
c_158774550938375293,an4eKEq,negative,-1
c_158774553216023707,aj9QQ2G,negative,-1
c_158774553805017435,aoPmpBn,neutral,0
c_158774555925429704,aD4RGzx,positive,1
c_158774558518381140,aoPmpBn,neutral,0
c_158774559054453964,a7Wvbrz,positive,1
c_158774560720646453,aroP6B5,neutral,0
c_158774561158098654,aj9Qr2g,negative,-1
c_158774561383435892,aD4RGzx,positive,1
c_158774562105194919,aBm91Nz,positive,1
c_158774564672309315,aD4RGzx,neutral,0
c_158774566936415962,aWxB6dK,neutral,0
c_158774569723636959,a6KrLYe,neutral,0
c_158774570690856203,awBNxO1,positive,1
c_158774571616648063,awBNxO1,positive,1
c_158774573928648756,aBm91Nz,positive,1
c_158774575590165722,aQd64oe,neutral,0
c_158774579612364398,awBNxO1,positive,1
c_158774580528895035,a2WEYQY,neutral,0
c_158774581866097322,aD4RGzx,positive,1
c_158774582208622237,awBNxO1,positive,1
c_158774583122882494,a0NvYMX,neutral,0
c_158774583609584273,aoPmjY0,neutral,0
c_158774586958855568,a2WEmVO,negative,-1
c_158774587817523641,a2WEqnZ,positive,1
c_158774587834674355,aoPmpBn,neutral,0
c_158774588698304990,aoPmpBn,positive,1
c_158774591591584498,aWxB6dK,positive,1
c_158774592839725131,aBm9rqz,positive,1
c_158774594894334349,a85rrZe,neutral,0
c_158774599683191750,aD4RGzx,neutral,0
c_158774601271569085,aD4RGzx,neutral,0
c_158774602225191395,aD4RGzx,neutral,0
c_158774603670238565,azm77Gp,neutral,0
c_158774604130699252,aoPmpBn,neutral,0
c_158774605101878905,ax9EDxK,negative,-1
c_158774609778832551,adVyjPM,positive,1
c_158774611596959298,aoPmpBn,neutral,0
c_158774612171809543,aD4RGzx,positive,1
c_158774614546841601,awBNxO1,positive,1
c_158774615236745692,aBm91Nz,neutral,0
c_158774617706055010,a2WEmVO,neutral,0
c_158774618474974730,awBNxO1,neutral,0
c_158774621636006343,aoPmpBn,neutral,0
c_158774624980272787,awBNxO1,positive,1
c_158774626483042324,aoPmpBn,positive,1
c_158774626986691171,aoPmjY0,neutral,0
c_158774629486604912,aoPmpBn,negative,-1
c_158774631086859483,aoPmpBn,positive,1
c_158774631524794264,a8GdpLV,positive,1
c_158774633580067624,aoPmpBn,negative,-1
c_158774633875951629,aoPmpBn,positive,1
c_158774641777803850,aoPmpBn,neutral,0
c_158774644200266866,aoPmpBn,negative,-1
c_158774645157633583,a2WEmVO,neutral,0
c_158774647165384183,awBNxO1,positive,1
c_158774648429461293,aWxB066,negative,-1
c_158774648497503790,a7Wvbrz,negative,-1
c_158774649404101065,aoPmpBn,positive,1
c_158774650030456288,aD4RGzx,neutral,0
c_158774650407011963,aD4RmXZ,neutral,0
c_158774650475666724,a8GdpLV,neutral,0
c_158774653006826678,aBm9rwZ,negative,-1
c_158774654881183167,aj9Qr2g,neutral,0
c_158774656861092951,an4eKEq,neutral,0
c_158774662058966697,aK74qzQ,positive,1
c_158774662905085285,aXgZX9D,positive,1
c_158774665426582308,a7Wvbrz,positive,1
c_158774666752503711,aD4RGzx,neutral,0
c_158774667329507916,aWxBBvq,positive,1
c_158774667713816566,aNgmZ0v,positive,1
c_158774668656787888,aO7oVP3,positive,1
c_158774668860744834,awBNxO1,positive,1
c_158774668963209035,aQd64zK,negative,-1
c_158774671522523582,aD4RGzx,negative,-1
c_158774672722222570,aNgmZ0v,neutral,0
c_158774673712356077,awBNxO1,neutral,0
c_158774675326737250,aj9QQ2G,neutral,0
c_158774681126054622,aVwjz9w,neutral,0
c_158774681261441476,a2WEmVO,negative,-1
c_158774681710325647,aoPmpBn,negative,-1
c_158774683180199487,aO7ovPE,neutral,0
c_158774688462256499,aoPmjY0,negative,-1
c_158774691035312144,aWxB6dK,negative,-1
c_158774697455849661,aBm9rqz,negative,-1
c_158774697714356188,a3wvPEe,negative,-1
c_158774699505748754,aoPmpBn,neutral,0
c_158774707690578315,aWxB066,neutral,0
c_158774708875459782,aWxB6dK,positive,1
c_158774710741998677,awBNxO1,neutral,0
c_158774711345565075,aXgZX9D,positive,1
c_158774711948747558,awBNxO1,positive,1
c_158774715030716544,aoPmpBn,negative,-1
c_158774718539957913,aBm9rqz,positive,1
c_158774718541497296,a0NvYMX,neutral,0
c_158774718766109548,a7WvyBm,negative,-1
c_158774720373415867,awBNxO1,negative,-1
c_158774723198382431,adVyNWB,neutral,0
c_158774724297415136,adVyjPM,neutral,0
c_158774726667209371,aj9Qr2g,negative,-1
c_158774728022078219,aoPmpBn,negative,-1
c_158774728686141435,arV1Oq7,neutral,0
c_158774729275853264,ax9EDxK,neutral,0
c_158774729431589505,aR76AjG,negative,-1
c_158774730578806335,amvqq0y,neutral,0
c_158774732391004125,aoPmpBn,neutral,0
c_158774734587072228,aGdKwyn,positive,1
c_158774735790147596,awBNxO1,neutral,0
c_158774736028334590,aWxBBvq,neutral,0
c_158774736220463973,aO7ovPE,positive,1
c_158774737069712444,aoPmjY0,positive,1
c_158774739259164442,adVyjPM,neutral,0
c_158774739704486773,aQd6MOW,neutral,0
c_158774740545661587,a8Gd40V,positive,1
c_158774744274919136,aNgmZ0v,positive,1
c_158774750670225836,aD4RGzx,negative,-1
c_158774752791241636,a9njMgD,neutral,0
c_158774753401225403,a8GdpLV,negative,-1
c_158774753621366040,aNgmZ0v,neutral,0
c_158774754278975316,an4eKEq,negative,-1
c_158774757592295811,a8GdpLV,neutral,0
c_158774758373497069,aD4RGzx,negative,-1
c_158774760045114442,aD4RGzx,neutral,0
c_158774760441691024,aD4RGzx,neutral,0
c_158774760857337487,a6KrLYe,positive,1
c_158774761210288334,aoPmpBn,negative,-1
c_158774762580924618,a7Wvbrz,positive,1
c_158774766466912330,a7Wvbrz,neutral,0
c_158774767687926104,aO7oVP3,neutral,0
c_158774769227469561,aoPmpBn,positive,1
c_158774769343368510,azm7VDj,neutral,0
c_158774771919212509,aGdKwyn,neutral,0
c_158774772142409651,aoPmjY0,neutral,0
c_158774772325443490,aeDKYy5,neutral,0
c_158774775765894622,aoPmpBn,neutral,0
c_158774776260892828,aoPmpBn,positive,1
c_158774777392117563,ax9EDxK,positive,1
c_158774779834608179,ao5BrKX,neutral,0
c_158774783502131729,aD4RGzx,neutral,0
c_158774784881798921,aXgZX9D,neutral,0
c_158774791859124148,ax9EDxK,positive,1
c_158774792834717449,an4eBOL,neutral,0
c_158774793945327999,a85rrZe,neutral,0
c_158774795493923326,aO7obpr,neutral,0
c_158774795721683341,aD4RGzx,neutral,0
c_158774802291294693,avz2LgO,neutral,0
c_158774802804588623,aBm9rqz,neutral,0
c_158774803295665641,aBm91Nz,neutral,0
c_158774807650728013,aO7ovPE,positive,1
c_158774808041334716,a7Wvbrz,positive,1
c_158774810115746202,a8Gd40V,neutral,0
c_158774810242616573,a0NvYMX,positive,1
c_158774812058795902,a8GdpLV,negative,-1
c_158774817671587381,a5WpeYy,negative,-1
c_158774818796497546,aoPmpBn,neutral,0
c_158774820635054838,aO7ovPE,neutral,0
c_158774825590141419,aO7ovPE,negative,-1
c_158774825744532000,aK74qzQ,neutral,0
c_158774829110164220,aj9QQ2G,positive,1
c_158774829281784548,a5WpeYy,neutral,0
c_158774829883099199,aoPmpBn,neutral,0
c_158774835517437709,a85rrZe,neutral,0
c_158774844296272545,a5WpeYy,positive,1
c_158774845511955634,aroP6B5,neutral,0
c_158774845905622848,awBNxO1,positive,1
c_158774849465318076,aWxB066,neutral,0
c_158774850738355538,amvqqbX,positive,1
c_158774857008359008,aXgZX9D,neutral,0
c_158774858711532927,aQd6MOW,neutral,0
c_158774861552914232,aO7oVP3,positive,1
c_158774867426053987,avz2LgO,neutral,0
c_158774867743093283,aQd6MOW,neutral,0
c_158774868489135542,a8GdpLV,neutral,0
c_158774873888803164,ax9EDxK,negative,-1
c_158774876411091863,aD4RGzx,negative,-1
c_158774877227721648,aD4RGzx,negative,-1
c_158774877318095960,adVyNWB,negative,-1
c_158774878483398116,a2WEYQY,negative,-1
c_158774878668003333,awBNxO1,positive,1
c_158774879494363602,aD4RGzx,negative,-1
c_158774879560884870,avz2LgO,neutral,0
c_158774879667309607,a3wvPEe,neutral,0
c_158774887216196106,a3wvdYe,neutral,0
c_158774890057426344,avz2LgO,positive,1
c_158774890064892584,a85rrZe,neutral,0
c_158774893937577131,a2WEmVO,positive,1
c_158774895064486473,aQd64oe,positive,1
c_158774898961242992,aj9Qr2g,negative,-1
c_158774899080523742,a8GdbLp,positive,1
c_158774900093782450,aWxB6dK,negative,-1
c_158774903393016995,aBm9rqz,positive,1
c_158774911554068308,a2WEqnZ,neutral,0
c_158774913893284464,aQd6nZK,neutral,0
c_158774916692551881,aNgmoDb,neutral,0
c_158774917276411369,agArryv,neutral,0
c_158774922488484317,aO7ovPE,neutral,0
c_158774922573329266,aD4RGzx,positive,1
c_158774930436746400,aQd6nZK,negative,-1
c_158774930641129471,aoPmpBn,positive,1
c_158774933789508942,aXgZX9D,positive,1
c_158774938979005515,aD4RGzx,neutral,0
c_158774939192577236,aoPmjY0,negative,-1
c_158774941562772022,amvqqbX,negative,-1
c_158774944141232079,awBNxO1,positive,1
c_158774949541053444,aR76AjG,neutral,0
c_158774951071308475,ax9EDxK,neutral,0
c_158774951973048240,awBNxO1,neutral,0
c_158774955882191811,aK74qzQ,neutral,0
c_158774956711555276,aoPmpBn,neutral,0
c_158774960788074455,aeDKYy5,neutral,0
c_158774970986872728,awBNxO1,positive,1
c_158774977254734835,arV1Oq7,positive,1
c_158774978572334734,aoPmpBn,positive,1
c_158774982082087149,a5WpeYy,positive,1
c_158774984930725788,aWxB066,positive,1
c_158774989438953903,awBNxO1,positive,1
c_158774990272389910,awBNxO1,positive,1
c_158774991437679076,a8GdpLV,neutral,0
c_158774993732666703,azm7VZZ,negative,-1
c_158774995052829518,aWxB8KK,neutral,0
c_158774996895025502,aQd6MOW,negative,-1
c_158775000997949201,aWxB8KK,positive,1
c_158775002909588334,a7Wvbrz,neutral,0
c_158775003679008583,aZyqbbX,negative,-1
c_158775006585293032,awBNxO1,positive,1
c_158775010096864089,awBNxO1,neutral,0
c_158775010846807025,adVyNWB,neutral,0
c_158775011950678899,awBNxO1,neutral,0
c_158775019420525915,aR76AjG,neutral,0
c_158775020074542630,an4eKEq,negative,-1
c_158775022178094744,ayoyg4V,negative,-1
c_158775023625827791,awBNxO1,positive,1
c_158775024380841909,ax9EDxK,positive,1
c_158775025575088969,a9njjoL,neutral,0
c_158775026466235180,aQd6MOW,negative,-1
c_158775028422779530,ax9EDxK,positive,1
c_158775030702864151,aO7obpr,neutral,0
c_158775031996878275,adVyYKV,neutral,0
c_158775036539317036,a2WEqnZ,neutral,0
c_158775037061865005,aQd6nZK,negative,-1
c_158775038099514999,adVyNWB,neutral,0
c_158775038663627306,aD4RGzx,positive,1
c_158775038931123341,aBm91Nz,neutral,0
c_158775041493149990,a8Gd40V,neutral,0
c_158775041512336845,a7WvyBm,neutral,0
c_158775042297784921,aLw66qW,positive,1
c_158775046691388015,awBNxO1,negative,-1
c_158775046841084878,aQd6MOW,neutral,0
c_158775047264172053,aBm91Nz,positive,1
c_158775050060225802,aQd6MOW,negative,-1
c_158775050334906866,aBm9rqz,positive,1
c_158775050785538469,aoPmpBn,negative,-1
c_158775052785993879,azm7EdZ,negative,-1
c_158775054966862247,aWxB066,positive,1
c_158775062240545062,aD4RGzx,negative,-1
c_158775062309438615,aoPmpBn,positive,1
c_158775068088904358,a0NvYMX,neutral,0
c_158775068160086108,an4eKEq,neutral,0
c_158775069538891430,azm7roq,negative,-1
c_158775070175365759,a2WEqnZ,negative,-1
c_158775073467046907,aBm91Nz,neutral,0
c_158775079000202234,aD4RGzx,negative,-1
c_158775079663593412,arV1bR7,negative,-1
c_158775080220522494,arV1bR7,positive,1
c_158775081130972626,a5WpeYy,negative,-1
c_158775088612161134,ao5BbNX,neutral,0
c_158775088950419077,aQd6MOW,negative,-1
c_158775089411257960,arV1Oq7,negative,-1
c_158775089868725329,aWxB6dK,positive,1
c_158775090431348614,aWxB8KK,neutral,0
c_158775090993162217,aWxB6dK,neutral,0
c_158775091414876169,aQd6MOW,positive,1
c_158775092780522308,aQd6MOW,negative,-1
c_158775094047989086,arV1bR7,neutral,0
c_158775094157185549,aD4RGzx,neutral,0
c_158775096769044723,arV1Oq7,negative,-1
c_158775103777197593,aQd6MOW,negative,-1
c_158775104599973743,azm7roq,positive,1
c_158775105366556453,aQd6MOW,neutral,0
c_158775107488844757,aoPmpBn,neutral,0
c_158775114733771350,a3wvdYe,positive,1
c_158775114819065666,aQd6MOW,negative,-1
c_158775117169135116,aroPPN5,neutral,0
c_158775119851263288,a8GdpLV,neutral,0
c_158775120932562145,aXgZX9D,neutral,0
c_158775122762881350,awBNxO1,negative,-1
c_158775125688752668,aQd6MOW,neutral,0
c_158775128030855502,aBm9rwZ,neutral,0
c_158775131639933157,ax9EDxK,neutral,0
c_158775133217046720,am5DjQj,negative,-1
c_158775133290141921,aoPmpBn,neutral,0
c_158775135158321006,aeDKYy5,positive,1
c_158775138119941206,aBm91Nz,neutral,0
c_158775139296595259,aGdKwyn,positive,1
c_158775139990314175,ax9EDxK,negative,-1
c_158775140526563766,aAeBVAg,neutral,0
c_158775140966841810,aQd6MOW,neutral,0
c_158775143442373620,aQd6MOW,neutral,0
c_158775144542119059,aBm9rwZ,neutral,0
c_158775147680724650,an4eBOL,neutral,0
c_158775156415325105,aoPmpBn,negative,-1
c_158775157259845708,azm7VDj,negative,-1
c_158775157288142727,azm7roq,negative,-1
c_158775164768249333,awBNxO1,positive,1
c_158775167472424776,a8GdpLV,neutral,0
c_158775168522433562,aO7oVP3,neutral,0
c_158775168695968516,azm7roq,negative,-1
c_158775168769512790,aWxB066,positive,1
c_158775171187131485,aQd6MOW,positive,1
c_158775175970232609,a7WvyBm,neutral,0
c_158775176436971381,aR76AjG,neutral,0
c_158775180427413374,aeDKYy5,negative,-1
c_158775183620414486,awBNxO1,positive,1
c_158775183731903930,awBNxO1,neutral,0
c_158775185154267504,aQd6MOW,positive,1
c_158775185876723981,aQd6MOW,negative,-1
c_158775188605375053,a8GdpLV,neutral,0
c_158775189851817530,aQd6MOW,neutral,0
c_158775194619114590,aBm91Nz,positive,1
c_158775200438735170,aXgZX9D,positive,1
c_158775200828013023,aBm91Nz,negative,-1
c_158775203752968157,azm7roq,negative,-1
c_158775204887084506,ax9EDxK,negative,-1
c_158775210290251820,aBm91Nz,negative,-1
c_158775211352985387,aD4RGzx,positive,1
c_158775219833284591,a3wvPEe,negative,-1
c_158775221381365744,a0NvYMX,positive,1
c_158775222908104064,azm7roq,neutral,0
c_158775223948149963,azm7roq,positive,1
c_158775224750079548,aBm91Nz,positive,1
c_158775225597154814,aBm91Nz,neutral,0
c_158775229139517472,aeDKYy5,positive,1
c_158775229476686627,a1WpeNP,neutral,0
c_158775230827714421,agArryv,negative,-1
c_158775230936516939,aXgZX9D,positive,1
c_158775235959482054,aXgZX9D,positive,1
c_158775238330215079,aXgZX9D,neutral,0
c_158775238532517114,aZyqP50,negative,-1
c_158775239719357903,a9njMgD,neutral,0
c_158775240786193788,azm7EdZ,neutral,0
c_158775245614685351,azm7EdZ,neutral,0
c_158775245830676791,aQd6MOW,positive,1
c_158775248209925206,azm7roq,neutral,0
c_158775251980216903,aP764ow,neutral,0
c_158775254282046018,aGdKwyn,negative,-1
c_158775258389122178,a7Wvbrz,negative,-1
c_158775266335143047,a3wvPEe,neutral,0
c_158775266748181161,a2RQQ8d,positive,1
c_158775269582137344,a2WEmVO,neutral,0
c_158775269671459292,aQd6MOW,neutral,0
c_158775269923309793,aoPmpBn,negative,-1
c_158775270308967410,a7Wvbrz,neutral,0
c_158775274750358214,aBm91Nz,positive,1
c_158775279153752057,aWxB8KK,negative,-1
c_158775282884551474,ax9EDxK,positive,1
c_158775284895044990,ae5XovO,negative,-1
c_158775285210869901,aBm91Nz,neutral,0
c_158775288700217027,awBNxO1,positive,1
c_158775289069448178,aO7ovPE,negative,-1
c_158775292791571881,aQd64oe,neutral,0
c_158775293237326034,aeDKYy5,positive,1
c_158775294540238547,aGdKwyn,neutral,0
c_158775298901098626,aQd64oe,positive,1
c_158775299041472859,ax9EDxK,positive,1
c_158775302152143020,aeDKYy5,positive,1
c_158775306370775138,a3wvdYe,neutral,0
c_158775310283374746,a8GdpLV,neutral,0
c_158775311369519033,aBm91Nz,neutral,0
c_158775319012084717,aoPmpBn,neutral,0
c_158775321484246312,azm7roq,positive,1
c_158775326748171116,aBm91Nz,neutral,0
c_158775327632711522,a85rP0p,positive,1
c_158775328844907734,aWxBBvq,positive,1
c_158775329413194854,azm7roq,negative,-1
c_158775330731546283,aO7ovPE,neutral,0
c_158775330888874456,aQd6MOW,neutral,0
c_158775331485837110,aBm91Nz,neutral,0
c_158775334949755631,azm77Gp,neutral,0
c_158775338380435786,amvqq0y,neutral,0
c_158775341609275879,a6KrLYe,neutral,0
c_158775341996551908,arV1Oq7,neutral,0
c_158775345742782619,arV1Oq7,neutral,0
c_158775349518106112,aWxB8KK,neutral,0
c_158775350257578712,aXgZX9D,neutral,0
c_158775351037643971,aWxB8KK,neutral,0
c_158775351523879858,aoPmpBn,positive,1
c_158775352390701109,aBm91Nz,positive,1
c_158775352925953491,aBm91Nz,neutral,0
c_158775353323474877,azm7roq,neutral,0
c_158775355191436859,aO7ovPE,negative,-1
c_158775356907065565,aBm91Nz,neutral,0
c_158775359587759130,aoPmjY0,neutral,0
c_158775360550828564,awBNnzQ,neutral,0
c_158775361920999332,a7Wvbrz,negative,-1
c_158775367792068693,aQd6MOW,neutral,0
c_158775368195232908,aD4RGzx,neutral,0
c_158775370333656852,aP764ow,neutral,0
c_158775372974733333,aBm91Nz,neutral,0
c_158775374590357891,awBNxO1,negative,-1
c_158775375666104862,aroP6B5,neutral,0
c_158775376662382241,aAeBVAg,negative,-1
c_158775377440909629,a0NvYMX,neutral,0
c_158775382739197841,a0RmAKX,negative,-1
c_158775386426126725,aroP6B5,negative,-1
c_158775390053331289,aeDKYy5,negative,-1
c_158775392298248953,aBm9rwZ,positive,1
c_158775392656359871,aBm91Nz,neutral,0
c_158775396752368761,a7Wvbrz,positive,1
c_158775401390403117,aoPmpBn,positive,1
c_158775401552735170,a8GdpLV,positive,1
c_158775402264883400,azm7roq,negative,-1
c_158775403341562949,an4eKEq,neutral,0
c_158775404002438218,arV1Oq7,neutral,0
c_158775404450253969,arV1Oq7,negative,-1
c_158775405279887137,a2WEYQY,negative,-1
c_158775405366694402,aBm91Nz,negative,-1
c_158775414316423363,aBm91Nz,negative,-1
c_158775414840831151,aYyjwzV,neutral,0
c_158775415229796367,aoPmpBn,neutral,0
c_158775416448922013,a7Wvbrz,neutral,0
c_158775418192858969,aeDKYy5,positive,1
c_158775418201947925,aBm91Nz,neutral,0
c_158775420845701604,aQd6MOW,neutral,0
c_158775426806414088,aBm91Nz,neutral,0
c_158775427213869281,azm7roq,negative,-1
c_158775427382444590,aXgZX9D,neutral,0
c_158775428888124857,aBm91Nz,negative,-1
c_158775435367128720,aBm91Nz,negative,-1
c_158775436222816349,aD4RGzx,neutral,0
c_158775438230969276,aBm91Nz,neutral,0
c_158775438663221731,aBm91Nz,positive,1
c_158775438939922092,arV1Oq7,neutral,0
c_158775442603103393,aLw66qW,positive,1
c_158775443826604547,aR76AjG,negative,-1
c_158775445661865141,aD4RGzx,neutral,0
c_158775447636198225,a7Wvbrz,neutral,0
c_158775450170353063,aWxB8KK,negative,-1
c_158775452297058985,azm7EdZ,positive,1
c_158775455879384038,a8Gd40V,negative,-1
c_158775456216749987,azm77Gp,positive,1
c_158775457295678781,awBNnzQ,neutral,0
c_158775458943413832,aWxB8KK,neutral,0
c_158775460683299568,aeDKYy5,neutral,0
c_158775461259538827,aWxB8KK,negative,-1
c_158775463876694898,adVyNWB,neutral,0
c_158775466733258790,aZyqbbX,negative,-1
c_158775468402472953,an4eBOL,positive,1
c_158775470920841871,aoPmjY0,neutral,0
c_158775471904734058,a0NvYMX,negative,-1
c_158775475265019629,aWxB066,positive,1
c_158775476329076192,aoPmpBn,neutral,0
c_158775482369757388,arV1Oq7,positive,1
c_158775483350107173,an4eKEq,neutral,0
c_158775485327788951,aO7obpr,neutral,0
c_158775491407144950,a7Wvbrz,neutral,0
c_158775497644271428,a6KrbxA,neutral,0
c_158775499581679351,aQd69N2,positive,1
c_158775500789569620,aQd69N2,negative,-1
c_158775501712922063,a6KrbxA,neutral,0
c_158775502986091617,a2WEYQY,neutral,0
c_158775507332732184,aQd69N2,negative,-1
c_158775507680095240,aO7obpr,neutral,0
c_158775508014737315,aWxB8KK,neutral,0
c_158775515100171845,aeDKYy5,negative,-1
c_158775517213352715,awBNxO1,neutral,0
c_158775517500954409,aQd69N2,neutral,0
c_158775518847513301,a9njMgD,neutral,0
c_158775519325599464,aQd69N2,negative,-1
c_158775522221916102,aBm91Nz,positive,1
c_158775523125155926,a0NvbMX,positive,1
c_158775523590887173,aBm91Nz,negative,-1
c_158775526717365663,azm7roq,positive,1
c_158775530812323195,aWxB8KK,negative,-1
c_158775534695653885,aeDKYy5,positive,1
c_158775534883288381,azm7roq,neutral,0
c_158775535724086263,aXgZX9D,positive,1
c_158775538588568983,aD4RmXZ,neutral,0
c_158775542706723891,awBNxO1,neutral,0
c_158775544713219361,aoPmpBn,positive,1
c_158775545190393945,aD4RGzx,positive,1
c_158775549149578592,azm7roq,negative,-1
c_158775550577509607,awBNxO1,positive,1
c_158775556536856550,a8GdpLV,negative,-1
c_158775558505415552,aWxB8KK,positive,1
c_158775562264145896,arV1Oq7,neutral,0
c_158775562591326431,aWxB8KK,neutral,0
c_158775563436023673,aWxB8KK,neutral,0
c_158775564672774536,adVyjPM,neutral,0
c_158775565036134450,a7Wvbrz,negative,-1
c_158775575506658647,aZyqP50,neutral,0
c_158775581699872195,awBNxO1,positive,1
c_158775581817527122,azm7roq,negative,-1
c_158775582305995844,azm7EdZ,neutral,0
c_158775584539053367,a7Wvbrz,positive,1
c_158775584604928702,awBNxO1,positive,1
c_158775585319975232,azm7roq,negative,-1
c_158775588319836100,azm7roq,positive,1
c_158775589695805702,aWxB8KK,negative,-1
c_158775590036204576,a7Wvbrz,positive,1
c_158775590892992731,awBNxO1,positive,1
c_158775591098663945,aBm9rwZ,negative,-1
c_158775593439273495,aBm91Nz,neutral,0
c_158775597198108244,azm7roq,negative,-1
c_158775597244346009,azm7roq,neutral,0
c_158775597466544972,awBNnzQ,negative,-1
